Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation_alpha	speciation_beta
114	-57841.59	-57858.58	16.9875	0.0197383	0.0197383	0.0197383	0.0197383	0.0428053	0.0428053	0.0428053	0.0428053	-3.925195	0.7741015	0.008758937	0.2191241	0.004652052	0.00370523	0.03540566	0.006078092	0.008582715	0.02464014	0.05686297	0.0005212261	0.10173	0.144251	0.0329019	0.205595	0.413662	0.0520132	0.0316172	0.0182291	0.0826207	0.0826207	0.0826207	0.0826207	0.338595	0.338595	0.338595	0.338595	-2.493495	1.410544
115	-57851.22	-57866.96	15.7324	0.00870937	0.00870937	0.00870937	0.00870937	0.0188875	0.0188875	0.0188875	0.0188875	-4.743356	0.7741015	0.005999783	0.1968455	0.004652052	0.00370523	0.01363484	0.01142847	0.008813248	0.01710026	0.1152348	0.0005212261	0.0931299	0.132056	0.0301204	0.188214	0.378692	0.132155	0.0289443	0.0166881	0.0688718	0.0688718	0.0688718	0.0688718	0.279521	0.279521	0.279521	0.279521	-2.675508	1.40083
116	-57768.37	-57783.95	15.5859	0.0155639	0.0155639	0.0155639	0.0155639	0.0106838	0.0106838	0.0106838	0.0106838	-4.162798	-0.3762325	4.769031e-05	0.1206797	0.006518773	0.00370523	0.02097641	0.01142847	0.03967944	0.01312364	0.07885101	0.001443285	0.0938901	0.133134	0.0303662	0.18975	0.381783	0.133234	0.0291806	0.00866162	0.0617629	0.0617629	0.0617629	0.0617629	0.250669	0.250669	0.250669	0.250669	-2.784453	1.40083
117	-57800.51	-57817.86	17.35119	0.0487631	0.0487631	0.0487631	0.0487631	0.0334731	0.0334731	0.0334731	0.0334731	-3.020781	-0.3762325	4.769031e-05	0.123638	0.006921437	0.004937531	0.01730396	0.01277416	0.0182471	0.01312364	0.05069642	0.0009842587	0.0818129	0.116009	0.0264602	0.165343	0.448862	0.116096	0.025427	0.0199904	0.0613137	0.0613137	0.0613137	0.0613137	0.249965	0.249965	0.249965	0.249965	-2.791752	1.405319
118	-57935.59	-57951.59	15.99786	0.046172	0.046172	0.046172	0.046172	0.0316945	0.0316945	0.0316945	0.0316945	-3.075381	-0.3762325	0.007040344	0.1096502	0.006921437	0.004937531	0.04032118	0.003561982	0.0182471	0.01312364	0.01843386	0.05631576	0.0703089	0.0893507	0.0227395	0.142093	0.385746	0.0997713	0.0218517	0.168139	0.0627045	0.0627045	0.0627045	0.0627045	0.255635	0.255635	0.255635	0.255635	-2.769323	1.405319
119	-57813.55	-57830.52	16.97015	0.0272462	0.0272462	0.0272462	0.0272462	0.0188485	0.0188485	0.0188485	0.0188485	-3.60284	-0.3684818	0.01102048	0.1340995	0.007883273	0.004937531	0.01632521	0.004184637	0.01194479	0.01312364	0.04379523	0.004273408	0.0525344	0.0667623	0.0169908	0.106171	0.288227	0.0745486	0.0163274	0.378438	0.0588066	0.0588066	0.0588066	0.0588066	0.24418	0.24418	0.24418	0.24418	-2.833502	1.423653
120	-57850.29	-57865.49	15.19743	0.0139414	0.0139414	0.0139414	0.0139414	0.0121471	0.0121471	0.0121471	0.0121471	-4.272893	-0.1377713	0.008898749	0.1382381	0.007787152	0.004937531	0.01632521	0.02186387	0.04093931	0.00763164	0.05821711	0.004273408	0.0570715	0.0725282	0.0184582	0.115341	0.31312	0.0809869	0.0177375	0.324757	0.0751766	0.0751766	0.0751766	0.0751766	0.242683	0.242683	0.242683	0.242683	-2.587915	1.171914
121	-57900.62	-57915.82	15.2067	0.0282395	0.0282395	0.0282395	0.0282395	0.024605	0.024605	0.024605	0.024605	-3.567033	-0.1377713	0.002315023	0.1931743	0.009857292	0.004080798	0.01632521	0.02186387	0.04093931	0.04631409	0.02597237	0.004273408	0.0570715	0.0725282	0.0184582	0.115341	0.31312	0.0809869	0.0177375	0.324757	0.0751766	0.0751766	0.0751766	0.0751766	0.307026	0.307026	0.307026	0.307026	-2.587915	1.407093
122	-57791.35	-57806.94	15.5918	0.0282395	0.0282395	0.0282395	0.0282395	0.0105687	0.0105687	0.0105687	0.0105687	-3.567033	-0.9828212	0.003633281	0.1698398	0.009857292	0.002160201	0.01372763	0.007713614	0.032279	0.0218374	0.06882568	0.004273408	0.0570715	0.0725282	0.0184582	0.115341	0.31312	0.0809869	0.0177375	0.324757	0.0612216	0.0612216	0.0612216	0.0612216	0.262732	0.262732	0.262732	0.262732	-2.793256	1.456637
123	-57834.52	-57851.11	16.59306	0.0253084	0.0253084	0.0253084	0.0253084	0.0231494	0.0231494	0.0231494	0.0231494	-3.676618	-0.08916805	0.02099252	0.1453563	0.009857292	0.005353763	0.01372763	0.007713614	0.032279	0.01202891	0.06882568	0.0009260605	0.0974983	0.0694186	0.0176669	0.110396	0.299695	0.0775147	0.0169771	0.310834	0.0612216	0.0612216	0.0612216	0.0612216	0.262732	0.262732	0.262732	0.262732	-2.793256	1.456637
124	-57858.33	-57875.67	17.3352	0.0253084	0.0253084	0.0253084	0.0253084	0.0151732	0.0151732	0.0151732	0.0151732	-3.676618	-0.5116088	0.01507314	0.2426913	0.00400137	0.002800264	0.02899885	0.001389035	0.04548921	0.01572933	0.06882568	0.0009260605	0.0964141	0.0686467	0.0174704	0.109168	0.296362	0.0877731	0.0167883	0.307377	0.0663231	0.0663231	0.0663231	0.0663231	0.284626	0.284626	0.284626	0.284626	-2.713217	1.456637
125	-57833.95	-57850.68	16.73377	0.0253084	0.0253084	0.0253084	0.0253084	0.0338349	0.0338349	0.0338349	0.0338349	-3.676618	0.290356	0.01507314	0.2269628	0.01022216	0.004259989	0.0137144	0.004904233	0.0299832	0.01569296	0.06882568	0.0009260605	0.277391	0.0204919	0.0146912	0.0918015	0.249217	0.0738102	0.0141176	0.25848	0.0663231	0.0663231	0.0663231	0.0663231	0.284626	0.284626	0.284626	0.284626	-2.713217	1.456637
126	-57848.36	-57861.73	13.37407	0.0192958	0.0192958	0.0192958	0.0192958	0.0439778	0.0439778	0.0439778	0.0439778	-3.94787	0.823799	0.01507314	0.2269628	0.01022216	0.004259989	0.03061883	0.01464614	0.04347836	0.01331805	0.06882568	0.02511381	0.329271	0.0243245	0.0174389	0.108971	0.108799	0.0876148	0.016758	0.306823	0.0749743	0.0749743	0.0749743	0.0749743	0.332781	0.332781	0.332781	0.332781	-2.59061	1.490338
127	-57817.07	-57832.93	15.85822	0.0192958	0.0192958	0.0192958	0.0192958	0.0439778	0.0439778	0.0439778	0.0439778	-3.94787	0.823799	0.01507314	0.1304677	0.009409512	0.002385272	0.03061883	0.01464614	0.01346058	0.02994698	0.06882568	0.0005598824	0.353346	0.026103	0.0187139	0.116938	0.116754	0.165084	0.0179832	0.185078	0.0592431	0.0592431	0.0592431	0.0592431	0.262956	0.262956	0.262956	0.262956	-2.826106	1.490338
128	-57806.63	-57821.75	15.12738	0.0192958	0.0192958	0.0192958	0.0192958	0.0439778	0.0439778	0.0439778	0.0439778	-3.94787	0.823799	0.01756103	0.2108233	0.008386483	0.003961979	0.02311601	0.01179199	0.03044717	0.02860485	0.05226334	0.001177151	0.294793	0.041585	0.0232247	0.0386191	0.144896	0.204876	0.0223179	0.229689	0.0648858	0.0648858	0.0648858	0.0648858	0.325522	0.325522	0.325522	0.325522	-2.735127	1.612802
129	-57809.87	-57825.61	15.73678	0.0302801	0.0302801	0.0302801	0.0302801	0.0690126	0.0690126	0.0690126	0.0690126	-3.497265	0.823799	0.005661234	0.1890876	0.006780376	0.005563301	0.03157841	0.008336644	0.03044717	0.01044629	0.08402546	0.001477831	0.225203	0.0317683	0.0177421	0.138878	0.23738	0.156512	0.0170494	0.175467	0.0722271	0.0722271	0.0722271	0.0722271	0.362353	0.362353	0.362353	0.362353	-2.62794	1.612802
130	-57845.47	-57860.15	14.68406	0.0292523	0.0292523	0.0292523	0.0292523	0.0666701	0.0666701	0.0666701	0.0666701	-3.531797	0.823799	0.01067447	0.2310047	0.01026362	0.005563301	0.02199653	0.00429612	0.0515764	0.02324722	0.06082184	0.006932037	0.225203	0.0317683	0.0177421	0.138878	0.23738	0.156512	0.0170494	0.175467	0.0722271	0.0722271	0.0722271	0.0722271	0.362353	0.362353	0.362353	0.362353	-2.62794	1.612802
131	-57901.45	-57917.63	16.17356	0.0292523	0.0292523	0.0292523	0.0292523	0.0666701	0.0666701	0.0666701	0.0666701	-3.531797	0.823799	0.00671741	0.2330535	0.002404353	0.004564711	0.02688058	0.001218616	0.0515764	0.01874699	0.06082184	0.006932037	0.245964	0.034697	0.0193778	0.151681	0.259264	0.17094	0.0186212	0.0994546	0.0774766	0.0774766	0.0774766	0.0774766	0.388689	0.388689	0.388689	0.388689	-2.557779	1.612802
132	-57950	-57967.41	17.40876	0.0215331	0.0215331	0.0215331	0.0215331	0.0273638	0.0273638	0.0273638	0.0273638	-3.838162	0.2396264	0.005017858	0.2472926	0.001980403	0.004564711	0.03700185	0.001218616	0.0602464	0.00637032	0.05850579	0.001342702	0.245964	0.034697	0.0193778	0.151681	0.259264	0.17094	0.0186212	0.0994546	0.0784969	0.0784969	0.0784969	0.0784969	0.394674	0.394674	0.394674	0.394674	-2.544697	1.615
133	-57884.99	-57901.47	16.48143	0.0258153	0.0258153	0.0258153	0.0258153	0.0169492	0.0169492	0.0169492	0.0169492	-3.656789	-0.4207444	0.01168925	0.2097522	0.001314504	0.004564711	0.03700185	0.006059412	0.01756557	0.01445555	0.05850579	0.00557256	0.0864152	0.0301351	0.01683	0.131738	0.488811	0.148465	0.0161729	0.0814326	0.0643634	0.0643634	0.0643634	0.0643634	0.311993	0.311993	0.311993	0.311993	-2.74321	1.578436
134	-57905.83	-57922.61	16.78183	0.028328	0.028328	0.028328	0.028328	0.0212227	0.0212227	0.0212227	0.0212227	-3.563905	-0.2887774	0.002294618	0.1443861	0.002870182	0.004564711	0.03700185	0.003696061	0.08333477	0.002068842	0.05850579	0.00557256	0.0864152	0.0301351	0.01683	0.131738	0.488811	0.148465	0.0161729	0.0814326	0.058812	0.058812	0.058812	0.058812	0.251622	0.251622	0.251622	0.251622	-2.833409	1.453582
135	-57919.66	-57935.36	15.70271	0.0228891	0.0228891	0.0228891	0.0228891	0.0259949	0.0259949	0.0259949	0.0259949	-3.777094	0.1272377	0.003462667	0.1174233	0.01817086	0.001145162	0.03700185	0.005918955	0.0396342	0.002068842	0.05850579	0.02848815	0.0788785	0.0275069	0.0153622	0.120248	0.44618	0.222731	0.0147624	0.0743305	0.0609579	0.0609579	0.0609579	0.0609579	0.270842	0.270842	0.270842	0.270842	-2.797572	1.491354
136	-57870.75	-57885.67	14.91166	0.0146991	0.0146991	0.0146991	0.0146991	0.0211069	0.0211069	0.0211069	0.0211069	-4.219967	0.3618094	0.0116068	0.1923516	0.009997949	0.006111612	0.01573119	0.005918955	0.0396342	0.002068842	0.05774211	0.02848815	0.0815879	0.0284517	0.0322449	0.124379	0.461505	0.179678	0.0152695	0.0768837	0.0689842	0.0689842	0.0689842	0.0689842	0.32836	0.32836	0.32836	0.32836	-2.673877	1.560233
137	-57880.39	-57895.12	14.72715	0.0146991	0.0146991	0.0146991	0.0146991	0.00668906	0.00668906	0.00668906	0.00668906	-4.219967	-0.7873156	0.01416111	0.2043479	0.00824841	0.006111612	0.01658443	0.01414565	0.03440714	0.002068842	0.04103719	0.02848815	0.0695005	0.0242365	0.0274678	0.219679	0.393133	0.153058	0.0130073	0.0999183	0.0768313	0.0768313	0.0768313	0.0768313	0.311497	0.311497	0.311497	0.311497	-2.566143	1.399777
138	-57840.34	-57857.34	16.99228	0.0494353	0.0494353	0.0494353	0.0494353	0.0224962	0.0224962	0.0224962	0.0224962	-3.007091	-0.7873156	0.001723812	0.1730731	0.004500414	0.004229745	0.02383345	0.003364164	0.03440714	0.002068842	0.03478205	0.02848815	0.300139	0.0173456	0.0196581	0.157219	0.281357	0.143463	0.00930903	0.0715095	0.0647226	0.0647226	0.0647226	0.0647226	0.262405	0.262405	0.262405	0.262405	-2.737644	1.399777
139	-57868.11	-57883.72	15.6079	0.0510211	0.0510211	0.0510211	0.0510211	0.0232179	0.0232179	0.0232179	0.0232179	-2.975516	-0.7873156	0.0006040839	0.1975919	0.009562754	0.004229745	0.0214132	0.002216236	0.05469103	0.006478254	0.08190044	0.02848815	0.300139	0.0173456	0.0196581	0.157219	0.281357	0.143463	0.00930903	0.0715095	0.0769208	0.0769208	0.0769208	0.0769208	0.31186	0.31186	0.31186	0.31186	-2.564979	1.399777
140	-57826.8	-57843.01	16.20338	0.0256809	0.0256809	0.0256809	0.0256809	0.0116865	0.0116865	0.0116865	0.0116865	-3.662007	-0.7873156	0.003630049	0.2086135	0.009562754	0.004229745	0.0214132	0.002216236	0.02237391	0.006478254	0.09405277	0.007882583	0.293017	0.00529364	0.0193646	0.153489	0.27468	0.140058	0.0442851	0.0698126	0.0776645	0.0776645	0.0776645	0.0776645	0.30061	0.30061	0.30061	0.30061	-2.555357	1.353414
141	-57809.76	-57824.35	14.58422	0.00750823	0.00750823	0.00750823	0.00750823	0.00341673	0.00341673	0.00341673	0.00341673	-4.891755	-0.7873156	0.01498516	0.2086135	0.003143688	0.003163072	0.0214132	0.008859045	0.02237391	0.01389444	0.0391779	0.007882583	0.290795	0.00525351	0.0192178	0.159906	0.272598	0.138997	0.0439494	0.0692833	0.0748276	0.0748276	0.0748276	0.0748276	0.279885	0.279885	0.279885	0.279885	-2.592569	1.319191
142	-57878.03	-57891.08	13.04466	0.00414015	0.00414015	0.00414015	0.00414015	0.00596309	0.00596309	0.00596309	0.00596309	-5.487024	0.3648573	0.0336327	0.2085338	0.01422469	0.003163072	0.0214132	0.008253591	0.02237391	0.01389444	0.0391779	0.007882583	0.191156	0.00345343	0.012633	0.234916	0.179194	0.0913702	0.241734	0.0455438	0.0748276	0.0748276	0.0748276	0.0748276	0.227916	0.227916	0.227916	0.227916	-2.592569	1.113791
143	-57946.2	-57960.25	14.04492	0.00899322	0.00899322	0.00899322	0.00899322	0.012953	0.012953	0.012953	0.012953	-4.711284	0.3648573	0.0417621	0.2075438	0.007437206	0.003163072	0.0214132	0.005578927	0.045418	0.01371098	0.1373277	0.007882583	0.250332	0.0045225	0.0165437	0.18457	0.234667	0.119655	0.100102	0.0896077	0.0782524	0.0782524	0.0782524	0.0782524	0.238348	0.238348	0.238348	0.238348	-2.547816	1.113791
144	-57825.42	-57840.2	14.77424	0.012426	0.012426	0.012426	0.012426	0.0178972	0.0178972	0.0178972	0.0178972	-4.387966	0.3648573	0.01665123	0.2072473	0.005326932	0.006280146	0.0214132	0.004942639	0.045418	0.01371098	0.07011443	0.007882583	0.223365	0.00403531	0.0730229	0.0244498	0.209387	0.296466	0.0893188	0.0799548	0.0782524	0.0782524	0.0782524	0.0782524	0.265296	0.265296	0.265296	0.265296	-2.547816	1.220907
145	-57842.54	-57857.2	14.65951	0.0112705	0.0112705	0.0112705	0.0112705	0.016233	0.016233	0.016233	0.016233	-4.485566	0.3648573	0.01605509	0.2072473	0.006501685	0.004715156	0.02803338	0.004942639	0.02794964	0.03667329	0.02364461	0.007882583	0.202396	0.00365648	0.0661675	0.0221545	0.18973	0.268634	0.0809336	0.166328	0.0721175	0.0721175	0.0721175	0.0721175	0.294794	0.294794	0.294794	0.294794	-2.629459	1.407982
146	-57874.95	-57888.2	13.25014	0.0112705	0.0112705	0.0112705	0.0112705	0.00143754	0.00143754	0.00143754	0.00143754	-4.485566	-2.059254	0.02269136	0.2252389	0.006501685	0.0031756	0.02803338	0.008903678	0.02162142	0.004962879	0.02220564	0.02450207	0.182544	0.00329785	0.0596777	0.0199815	0.301203	0.210286	0.0729955	0.150014	0.0673797	0.0673797	0.0673797	0.0673797	0.232463	0.232463	0.232463	0.232463	-2.697412	1.238386
147	-57845.45	-57861.62	16.16424	0.0310432	0.0310432	0.0310432	0.0310432	0.0331353	0.0331353	0.0331353	0.0331353	-3.472374	0.06521932	0.004978382	0.1853834	0.008340734	0.001729379	0.02803338	0.004876512	0.03861976	0.01932861	0.02220564	0.01902556	0.158534	0.00286407	0.0518281	0.0173533	0.382809	0.182627	0.0633942	0.14059	0.0673797	0.0673797	0.0673797	0.0673797	0.256436	0.256436	0.256436	0.256436	-2.697412	1.336535
148	-57822.69	-57838.8	16.11005	0.0322876	0.0322876	0.0322876	0.0322876	0.0344635	0.0344635	0.0344635	0.0344635	-3.433073	0.06521932	0.003143392	0.1432029	0.01009242	0.001729379	0.02157142	0.0101604	0.03861976	0.01932861	0.02220564	0.01902556	0.153026	0.00288282	0.0521674	0.0174669	0.385315	0.183822	0.0638092	0.141511	0.0835988	0.0835988	0.0835988	0.0835988	0.271577	0.271577	0.271577	0.271577	-2.481726	1.178216
149	-57850.11	-57866.44	16.32698	0.0322876	0.0322876	0.0322876	0.0322876	0.0833999	0.0833999	0.0833999	0.0833999	-3.433073	0.9489649	0.002420724	0.1432029	0.01116686	0.00439675	0.01686453	0.01236998	0.03861976	0.01932861	0.02924163	0.0009978471	0.247418	0.00466105	0.138123	0.0282411	0.0920308	0.157557	0.103169	0.2288	0.0893999	0.0893999	0.0893999	0.0893999	0.353233	0.353233	0.353233	0.353233	-2.414636	1.374009
150	-57852.46	-57868.86	16.40351	0.0467625	0.0467625	0.0467625	0.0467625	0.120789	0.120789	0.120789	0.120789	-3.062674	0.9489649	0.0006940227	0.150239	0.01116686	0.00128696	0.01821361	0.01236998	0.03861976	0.01932861	0.1198138	0.0009978471	0.150201	0.0033169	0.219889	0.020097	0.0654911	0.112121	0.0734173	0.355467	0.0893999	0.0893999	0.0893999	0.0893999	0.336157	0.336157	0.336157	0.336157	-2.414636	1.324459
151	-57915.85	-57931.98	16.13039	0.0467625	0.0467625	0.0467625	0.0467625	0.0214948	0.0214948	0.0214948	0.0214948	-3.062674	-0.7772694	0.00423991	0.155297	0.01116686	0.001158132	0.01821361	0.003569173	0.06760897	0.02266319	0.1198138	0.005535946	0.137241	0.00303071	0.285704	0.018363	0.0598403	0.103942	0.0670826	0.324796	0.0893999	0.0893999	0.0893999	0.0893999	0.287233	0.287233	0.287233	0.287233	-2.414636	1.167174
152	-57887.17	-57902.94	15.7758	0.0467625	0.0467625	0.0467625	0.0467625	0.0269297	0.0269297	0.0269297	0.0269297	-3.062674	-0.5518502	0.004450091	0.2432174	0.01116686	0.00753951	0.03315556	0.003415354	0.01779479	0.01875928	0.1198138	0.005535946	0.137166	0.00302905	0.285548	0.018899	0.0598076	0.103885	0.067046	0.324618	0.10124	0.10124	0.10124	0.10124	0.325275	0.325275	0.325275	0.325275	-2.290259	1.167174
153	-58035.76	-58050.1	14.33822	0.0315691	0.0315691	0.0315691	0.0315691	0.0181801	0.0181801	0.0181801	0.0181801	-3.455577	-0.5518502	0.0276361	0.4411535	0.007079777	0.00753951	0.02401259	0.01700885	0.04318379	0.01875928	0.1329502	0.005535946	0.133392	0.0029457	0.277691	0.0183789	0.0581618	0.111127	0.0826187	0.315685	0.0977908	0.0977908	0.0977908	0.0977908	0.314192	0.314192	0.314192	0.314192	-2.324925	1.167174
154	-57956.53	-57971.63	15.10338	0.0290097	0.0290097	0.0290097	0.0290097	0.0167062	0.0167062	0.0167062	0.0167062	-3.540126	-0.5518502	0.04275259	0.3548873	0.008832567	0.005304593	0.02401259	0.01700885	0.04472304	0.009750389	0.06955814	0.005535946	0.100469	0.00221865	0.224403	0.0138427	0.0438065	0.315264	0.0622271	0.237769	0.0893471	0.0893471	0.0893471	0.0893471	0.287063	0.287063	0.287063	0.287063	-2.415226	1.167174
155	-57774.33	-57791.69	17.36004	0.0234674	0.0234674	0.0234674	0.0234674	0.0135145	0.0135145	0.0135145	0.0135145	-3.752144	-0.5518502	0.00338951	0.1646909	0.008832567	0.005304593	0.02401259	0.003776432	0.04472304	0.009750389	0.04568088	0.0003836921	0.132373	0.00292319	0.0943077	0.0182385	0.0577174	0.415376	0.0819874	0.197077	0.0760174	0.0760174	0.0760174	0.0760174	0.266353	0.266353	0.266353	0.266353	-2.576793	1.253862
156	-57799.94	-57816.41	16.4706	0.0141034	0.0141034	0.0141034	0.0141034	0.0198303	0.0198303	0.0198303	0.0198303	-4.261337	0.3407953	0.00338951	0.1973526	0.008832567	0.008597801	0.02118995	0.004401918	0.02310492	0.009750389	0.06340673	0.0003836921	0.173451	0.00383033	0.123574	0.0238983	0.110024	0.199557	0.10743	0.258235	0.0727768	0.0727768	0.0727768	0.0727768	0.321335	0.321335	0.321335	0.321335	-2.620358	1.485086
157	-57783.27	-57799.49	16.22785	0.015057	0.015057	0.015057	0.015057	0.0211711	0.0211711	0.0211711	0.0211711	-4.195914	0.3407953	0.00338951	0.185436	0.009768249	0.002480575	0.02118995	0.004401918	0.03456758	0.009750389	0.06340673	0.001587327	0.173254	0.00496203	0.123433	0.0238712	0.109899	0.19933	0.107308	0.257942	0.0735664	0.0735664	0.0735664	0.0735664	0.324821	0.324821	0.324821	0.324821	-2.609566	1.485086
158	-57802.07	-57815.66	13.59633	0.00580727	0.00580727	0.00580727	0.00580727	0.00816541	0.00816541	0.00816541	0.00816541	-5.148644	0.3407953	0.00338951	0.1574293	0.00509454	0.002480575	0.03094039	0.005857972	0.03456758	0.03150172	0.05469261	0.004902031	0.221535	0.0063448	0.120026	0.0305234	0.140525	0.254878	0.137212	0.0889573	0.0725733	0.0725733	0.0725733	0.0725733	0.296768	0.296768	0.296768	0.296768	-2.623159	1.408354
159	-57841.2	-57857.65	16.45126	0.0410938	0.0410938	0.0410938	0.0410938	0.0577806	0.0577806	0.0577806	0.0577806	-3.191897	0.3407953	0.006710518	0.2125121	0.004752139	0.002152089	0.02188114	0.005857972	0.03456758	0.03187718	0.05469261	0.004902031	0.099684	0.00774909	0.146591	0.0372791	0.12118	0.311289	0.167581	0.108646	0.0725733	0.0725733	0.0725733	0.0725733	0.296768	0.296768	0.296768	0.296768	-2.623159	1.408354
160	-57891.62	-57908.92	17.30525	0.046794	0.046794	0.046794	0.046794	0.0171268	0.0171268	0.0171268	0.0171268	-3.062001	-1.005111	0.00945927	0.1525744	0.01282248	0.002152089	0.02188114	0.006756665	0.05522859	0.03304319	0.03526307	0.0001788272	0.136833	0.0106369	0.107644	0.0511719	0.166341	0.148206	0.230033	0.149135	0.0638772	0.0638772	0.0638772	0.0638772	0.224051	0.224051	0.224051	0.224051	-2.750792	1.254911
161	-57907.64	-57920.69	13.05014	0.00243722	0.00243722	0.00243722	0.00243722	0.00221144	0.00221144	0.00221144	0.00221144	-6.016898	-0.09721166	0.002464441	0.08383197	0.005803584	0.002523708	0.02188114	0.008459808	0.09042518	0.03304319	0.03526307	0.0001788272	0.0940969	0.00731477	0.0740239	0.347513	0.114389	0.101918	0.158188	0.102557	0.0638772	0.0638772	0.0638772	0.0638772	0.223042	0.223042	0.223042	0.223042	-2.750792	1.250395
162	-57947.41	-57959.74	12.33707	0.00243722	0.00243722	0.00243722	0.00243722	0.00221144	0.00221144	0.00221144	0.00221144	-6.016898	-0.09721166	0.005525274	0.1662547	0.002065441	0.005729322	0.02188114	0.00883983	0.09042518	0.001021564	0.06214195	0.01580417	0.0940969	0.00731477	0.0740239	0.347513	0.114389	0.101918	0.158188	0.102557	0.0751644	0.0751644	0.0751644	0.0751644	0.251631	0.251631	0.251631	0.251631	-2.588078	1.208286
163	-57858.23	-57874.82	16.59147	0.0109641	0.0109641	0.0109641	0.0109641	0.0159208	0.0159208	0.0159208	0.0159208	-4.513125	0.3729942	0.001225259	0.1622778	0.003862692	0.005729322	0.03306368	0.00883983	0.0305529	0.002886445	0.06214195	0.0007053809	0.092297	0.00717485	0.072608	0.340866	0.131328	0.0999681	0.155162	0.100595	0.0894133	0.0894133	0.0894133	0.0894133	0.313326	0.313326	0.313326	0.313326	-2.414486	1.253975
164	-57807.85	-57823.91	16.05549	0.0109641	0.0109641	0.0109641	0.0109641	0.0239349	0.0239349	0.0239349	0.0239349	-4.513125	0.7807074	0.002168295	0.1364687	0.01184934	0.00313408	0.02742553	0.00883983	0.0305529	0.002886445	0.07680528	0.0007053809	0.201737	0.00599653	0.0606836	0.284886	0.10976	0.0835504	0.12968	0.123707	0.0773645	0.0773645	0.0773645	0.0773645	0.277109	0.277109	0.277109	0.277109	-2.559227	1.275881
165	-57790.42	-57807.11	16.69134	0.0232819	0.0232819	0.0232819	0.0232819	0.0135356	0.0135356	0.0135356	0.0135356	-3.760078	-0.5423525	0.0003919379	0.1590941	0.004223608	0.006450132	0.01926378	0.00883983	0.0305529	0.01171615	0.07680528	0.0009140736	0.0912225	0.00858724	0.0698165	0.327762	0.114966	0.0961248	0.149197	0.142325	0.0773645	0.0773645	0.0773645	0.0773645	0.277109	0.277109	0.277109	0.277109	-2.559227	1.275881
166	-57795.34	-57811.52	16.17447	0.0232819	0.0232819	0.0232819	0.0232819	0.0135356	0.0135356	0.0135356	0.0135356	-3.760078	-0.5423525	0.0101855	0.1963763	0.008643715	0.006450132	0.01926378	0.00883983	0.02254039	0.02387542	0.07680528	0.0009140736	0.0912225	0.00858724	0.0698165	0.327762	0.114966	0.0961248	0.149197	0.142325	0.0826571	0.0826571	0.0826571	0.0826571	0.270431	0.270431	0.270431	0.270431	-2.493054	1.185314
167	-57830.14	-57847.71	17.56309	0.0595483	0.0595483	0.0595483	0.0595483	0.0346201	0.0346201	0.0346201	0.0346201	-2.820968	-0.5423525	0.002786153	0.1528902	0.00860258	0.006450132	0.01393293	0.00883983	0.02254039	0.01156466	0.0596714	0.0009140736	0.154441	0.00852165	0.0692833	0.0983169	0.114087	0.0953906	0.148057	0.311901	0.0757032	0.0757032	0.0757032	0.0757032	0.247679	0.247679	0.247679	0.247679	-2.580935	1.185314
168	-57840.17	-57855.98	15.81273	0.0253801	0.0253801	0.0253801	0.0253801	0.0147554	0.0147554	0.0147554	0.0147554	-3.67379	-0.5423525	0.002786153	0.1150386	0.01049976	0.005927609	0.02963871	0.004938325	0.02254039	0.01156466	0.1277813	0.003127275	0.105031	0.00579535	0.0471177	0.0668627	0.288971	0.173416	0.10069	0.212116	0.0808342	0.0808342	0.0808342	0.0808342	0.264467	0.264467	0.264467	0.264467	-2.515355	1.185314
169	-57784.94	-57800.74	15.79464	0.00962031	0.00962031	0.00962031	0.00962031	0.012146	0.012146	0.012146	0.012146	-4.643878	0.2331238	0.009433603	0.1386088	0.01025315	0.005927609	0.02715106	0.005412406	0.01175765	0.01753118	0.07939186	0.0005415362	0.104126	0.014367	0.0467115	0.0662863	0.286479	0.171921	0.0998219	0.210287	0.0657338	0.0657338	0.0657338	0.0657338	0.229729	0.229729	0.229729	0.229729	-2.722143	1.251289
170	-57894.65	-57911.76	17.11214	0.0379429	0.0379429	0.0379429	0.0379429	0.0479044	0.0479044	0.0479044	0.0479044	-3.271672	0.2331238	0.02298001	0.2696183	0.005213336	0.006603999	0.02715106	0.002633923	0.05585214	0.01753118	0.06144782	0.0005415362	0.100307	0.01384	0.0449982	0.063855	0.275972	0.165615	0.0320978	0.303316	0.0732497	0.0732497	0.0732497	0.0732497	0.304531	0.304531	0.304531	0.304531	-2.613881	1.424897
