Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation_alpha	speciation_beta
114	-57934.86	-57951.58	16.72136	0.0269305	0.0269305	0.0269305	0.0269305	0.0200731	0.0200731	0.0200731	0.0200731	-3.614495	-0.293879	0.02318735	0.2270963	0.007008004	0.003420457	0.03833559	0.002729588	0.02791942	0.009965911	0.1559888	0.0004223753	0.125207	0.0114986	0.109397	0.000112515	0.00617103	0.192876	0.115295	0.439442	0.0543703	0.0543703	0.0543703	0.0543703	0.290075	0.290075	0.290075	0.290075	-2.911938	1.674324
115	-57921.24	-57937.59	16.35213	0.030043	0.030043	0.030043	0.030043	0.0631164	0.0631164	0.0631164	0.0631164	-3.505126	0.7423521	0.01756489	0.2168351	0.0141727	0.003903112	0.01922739	0.002729588	0.02791942	0.01039006	0.1559888	0.0006576846	0.114482	0.0105137	0.100026	0.000102877	0.00564242	0.262014	0.105419	0.4018	0.0624736	0.0624736	0.0624736	0.0624736	0.333308	0.333308	0.333308	0.333308	-2.773012	1.674324
116	-57884.25	-57900.5	16.24429	0.0462636	0.0462636	0.0462636	0.0462636	0.0971938	0.0971938	0.0971938	0.0971938	-3.073401	0.7423521	0.01221961	0.1413859	0.0141727	0.004627125	0.01697331	0.002808621	0.01904138	0.01389608	0.03739577	0.008986326	0.0910692	0.00910211	0.0865968	8.9065e-05	0.00488488	0.0551582	0.405245	0.347855	0.0580548	0.0580548	0.0580548	0.0580548	0.309733	0.309733	0.309733	0.309733	-2.846368	1.674324
117	-57874.22	-57889.71	15.49204	0.0462636	0.0462636	0.0462636	0.0462636	0.0971938	0.0971938	0.0971938	0.0971938	-3.073401	0.7423521	0.005943492	0.1655222	0.005703383	0.004023885	0.02442168	0.0154393	0.04534966	0.01389608	0.03739577	0.00602178	0.0910692	0.00910211	0.0865968	8.9065e-05	0.00488488	0.0551582	0.405245	0.347855	0.0706721	0.0706721	0.0706721	0.0706721	0.384289	0.384289	0.384289	0.384289	-2.649705	1.693344
118	-57864.09	-57879.85	15.75732	0.0404385	0.0404385	0.0404385	0.0404385	0.0670888	0.0670888	0.0670888	0.0670888	-3.207974	0.5062347	0.02650868	0.2293879	0.005703383	0.003612826	0.02442168	0.008485621	0.04534966	0.01389608	0.03739577	0.00602178	0.0587069	0.00939198	0.091806	0.00105613	0.00504045	0.0569149	0.418151	0.358933	0.055791	0.055791	0.055791	0.055791	0.303371	0.303371	0.303371	0.303371	-2.886143	1.693344
119	-57920.68	-57935.58	14.89968	0.0180694	0.0180694	0.0180694	0.0180694	0.0299778	0.0299778	0.0299778	0.0299778	-4.013533	0.5062347	0.049114	0.2721393	0.01438528	0.0009407831	0.02442168	0.008485621	0.04534966	0.0102725	0.07375521	0.00602178	0.0283182	0.273459	0.0442841	0.000509443	0.00243134	0.251541	0.201702	0.197755	0.0534175	0.0534175	0.0534175	0.0534175	0.290464	0.290464	0.290464	0.290464	-2.929618	1.693344
120	-57846.22	-57859.61	13.39105	0.00719199	0.00719199	0.00719199	0.00719199	0.0245872	0.0245872	0.0245872	0.0245872	-4.934788	1.229259	0.01072701	0.1627674	0.00318732	0.003497342	0.03973132	0.002769815	0.04534966	0.0102725	0.07375521	0.00602178	0.0317017	0.306132	0.0495753	0.000570312	0.00272184	0.281596	0.225801	0.101901	0.0534175	0.0534175	0.0534175	0.0534175	0.290464	0.290464	0.290464	0.290464	-2.929618	1.693344
121	-57854.48	-57867.92	13.43665	0.00719199	0.00719199	0.00719199	0.00719199	0.0245872	0.0245872	0.0245872	0.0245872	-4.934788	1.229259	0.0114189	0.2245741	0.00674376	0.003497342	0.02653601	0.01243637	0.04534966	0.01467727	0.1186995	0.0003254874	0.123474	0.277118	0.0448767	0.00051626	0.00246388	0.254907	0.204401	0.0922432	0.0615347	0.0615347	0.0615347	0.0615347	0.342305	0.342305	0.342305	0.342305	-2.788154	1.7161
122	-57897.2	-57912.61	15.40979	0.0216253	0.0216253	0.0216253	0.0216253	0.0340688	0.0340688	0.0340688	0.0340688	-3.833892	0.4545185	0.01485917	0.2491369	0.01741707	0.002633428	0.02653601	0.01243637	0.04210611	0.01467727	0.1186995	0.0003254874	0.0864037	0.172552	0.0377761	0.000434575	0.00207403	0.451053	0.172059	0.0776481	0.0615347	0.0615347	0.0615347	0.0615347	0.342305	0.342305	0.342305	0.342305	-2.788154	1.7161
123	-57839.02	-57854.43	15.41497	0.0157589	0.0157589	0.0157589	0.0157589	0.0248269	0.0248269	0.0248269	0.0248269	-4.150347	0.4545185	0.01485917	0.2491369	0.006511863	0.005587282	0.02914789	0.01369369	0.04390496	0.01001154	0.04962569	0.0006403001	0.0528791	0.125343	0.023119	0.00026596	0.00126931	0.276044	0.473559	0.0475206	0.0615347	0.0615347	0.0615347	0.0615347	0.333758	0.333758	0.333758	0.333758	-2.788154	1.690814
124	-57825.17	-57840.14	14.9702	0.0157589	0.0157589	0.0157589	0.0157589	0.0116546	0.0116546	0.0116546	0.0116546	-4.150347	-0.3017059	0.01485917	0.2195824	0.006511863	0.005587282	0.02914789	0.008927667	0.04390496	0.00892211	0.0476989	0.003357199	0.0543191	0.128757	0.0237486	0.000273203	0.00130387	0.283562	0.486455	0.0215815	0.0615347	0.0615347	0.0615347	0.0615347	0.333758	0.333758	0.333758	0.333758	-2.788154	1.690814
125	-57860.34	-57876.13	15.79761	0.0796068	0.0796068	0.0796068	0.0796068	0.0588737	0.0588737	0.0588737	0.0588737	-2.530655	-0.3017059	0.001677316	0.2167762	0.006511863	0.003884279	0.02914789	0.01143064	0.04390496	0.00892211	0.0476989	0.007923847	0.0484191	0.114771	0.129114	0.000915925	0.00116225	0.252762	0.433618	0.0192374	0.0588584	0.0588584	0.0588584	0.0588584	0.319242	0.319242	0.319242	0.319242	-2.832621	1.690814
126	-57907.9	-57922.79	14.88138	0.0205486	0.0205486	0.0205486	0.0205486	0.0185937	0.0185937	0.0185937	0.0185937	-3.884963	-0.09996845	0.04205323	0.2167762	0.006511863	0.004901488	0.02226307	0.01143064	0.03317177	0.01903802	0.03457729	0.007923847	0.0659157	0.156245	0.106876	0.0012469	0.00158224	0.0516372	0.590308	0.0261889	0.0588584	0.0588584	0.0588584	0.0588584	0.319242	0.319242	0.319242	0.319242	-2.832621	1.690814
127	-57910.14	-57925.12	14.98562	0.0275041	0.0275041	0.0275041	0.0275041	0.0216981	0.0216981	0.0216981	0.0216981	-3.593419	-0.2371095	0.05474746	0.3070345	0.006511863	0.004901488	0.02226307	0.01143064	0.03317177	0.02180517	0.03457729	0.007923847	0.0913664	0.216572	0.148142	0.00172834	0.00219316	0.0715748	0.432122	0.0363007	0.0588584	0.0588584	0.0588584	0.0588584	0.319242	0.319242	0.319242	0.319242	-2.832621	1.690814
128	-57923.41	-57938.31	14.90256	0.0163817	0.0163817	0.0163817	0.0163817	0.0129265	0.0129265	0.0129265	0.0129265	-4.111588	-0.2368893	0.03497574	0.2832651	0.006511863	0.003696073	0.02695019	0.00829919	0.03317177	0.05370581	0.03457729	0.002826636	0.0852051	0.218041	0.149147	0.00174006	0.00220803	0.0720601	0.435052	0.0365469	0.0677409	0.0677409	0.0677409	0.0677409	0.312496	0.312496	0.312496	0.312496	-2.692065	1.528902
129	-57946.91	-57961.77	14.85767	0.0096434	0.0096434	0.0096434	0.0096434	0.0076094	0.0076094	0.0076094	0.0076094	-4.641482	-0.2368893	0.04187115	0.2387452	0.007454613	0.002203649	0.02149077	0.00829919	0.03317177	0.05370581	0.02069974	0.002826636	0.082088	0.210064	0.14369	0.0382595	0.00212725	0.069424	0.419137	0.0352099	0.0636682	0.0636682	0.0636682	0.0636682	0.253583	0.253583	0.253583	0.253583	-2.75407	1.382005
130	-57867.82	-57883.77	15.95272	0.0305946	0.0305946	0.0305946	0.0305946	0.0241415	0.0241415	0.0241415	0.0241415	-3.486932	-0.2368893	0.02773701	0.2387452	0.007454613	0.008134282	0.02520294	0.010165	0.03317177	0.01836995	0.02036427	0.002826636	0.0570132	0.210277	0.131342	0.0382982	0.00494647	0.0694942	0.419561	0.0690691	0.0636682	0.0636682	0.0636682	0.0636682	0.285159	0.285159	0.285159	0.285159	-2.75407	1.499362
131	-57809.44	-57826.01	16.57038	0.0305946	0.0305946	0.0305946	0.0305946	0.0241415	0.0241415	0.0241415	0.0241415	-3.486932	-0.2368893	0.004660776	0.1712255	0.007454613	0.007183432	0.02520294	0.006544104	0.005658142	0.01836995	0.06762746	0.002826636	0.0849436	0.17236	0.195685	0.0570603	0.00736971	0.103539	0.171757	0.207285	0.0593271	0.0593271	0.0593271	0.0593271	0.265716	0.265716	0.265716	0.265716	-2.824689	1.499362
132	-57822.23	-57836.51	14.28283	0.0305946	0.0305946	0.0305946	0.0305946	0.0102818	0.0102818	0.0102818	0.0102818	-3.486932	-1.090446	0.007576593	0.1738	0.007454613	0.007237362	0.02520294	0.006544104	0.01792487	0.02957853	0.09302358	0.01260688	0.0956493	0.194084	0.094315	0.0642517	0.00829853	0.116588	0.193404	0.23341	0.0586035	0.0586035	0.0586035	0.0586035	0.243956	0.243956	0.243956	0.243956	-2.836962	1.426193
133	-57776.78	-57792.78	15.99716	0.0305946	0.0305946	0.0305946	0.0305946	0.0173723	0.0173723	0.0173723	0.0173723	-3.486932	-0.5659453	0.001377968	0.1176467	0.01025759	0.003604407	0.02007874	0.006544104	0.01792487	0.02794317	0.06937109	0.003080509	0.0875606	0.262236	0.0863392	0.0588182	0.00759676	0.106729	0.177048	0.213672	0.0577707	0.0577707	0.0577707	0.0577707	0.240489	0.240489	0.240489	0.240489	-2.851274	1.426193
134	-57817.45	-57832.51	15.06213	0.0305946	0.0305946	0.0305946	0.0305946	0.0173723	0.0173723	0.0173723	0.0173723	-3.486932	-0.5659453	0.01529129	0.1821957	0.01025759	0.005983591	0.02445537	0.005149389	0.01792487	0.02794317	0.06937109	0.009063316	0.0327811	0.225152	0.0974288	0.067244	0.00868501	0.122018	0.202411	0.24428	0.0575079	0.0575079	0.0575079	0.0575079	0.257188	0.257188	0.257188	0.257188	-2.855832	1.497883
135	-57855.07	-57870.15	15.08752	0.0102224	0.0102224	0.0102224	0.0102224	0.0174904	0.0174904	0.0174904	0.0174904	-4.583177	0.5370736	0.0278084	0.1178683	0.006883195	0.005983591	0.01817608	0.01548244	0.01792487	0.02794317	0.06937109	0.0005280129	0.0327848	0.225178	0.0974398	0.0672516	0.00857303	0.122032	0.202434	0.244308	0.0575079	0.0575079	0.0575079	0.0575079	0.233305	0.233305	0.233305	0.233305	-2.855832	1.400424
136	-57849.24	-57861.34	12.10004	0.00722017	0.00722017	0.00722017	0.00722017	0.00139053	0.00139053	0.00139053	0.00139053	-4.930877	-1.647189	0.005133131	0.07182125	0.006883195	0.007443022	0.02554074	0.01067822	0.0311796	0.01268803	0.02426306	0.01584322	0.0689493	0.151656	0.0656252	0.32493	0.00577389	0.0821877	0.136338	0.16454	0.0522323	0.0522323	0.0522323	0.0522323	0.225969	0.225969	0.225969	0.225969	-2.952053	1.464694
137	-57841.69	-57853.35	11.65311	0.0048947	0.0048947	0.0048947	0.0048947	0.0109342	0.0109342	0.0109342	0.0109342	-5.319603	0.803741	0.02112062	0.1280554	0.01367958	0.005723152	0.03026124	0.01414133	0.0311796	0.009442001	0.05691934	0.01584322	0.0869303	0.191206	0.0827393	0.409667	0.00727964	0.0949531	0.0388205	0.0884049	0.055961	0.055961	0.055961	0.055961	0.21651	0.21651	0.21651	0.21651	-2.8831	1.35298
138	-57910.36	-57923.86	13.50084	0.00715137	0.00715137	0.00715137	0.00715137	0.00324105	0.00324105	0.00324105	0.00324105	-4.940452	-0.791407	0.00115532	0.1330527	0.00694308	0.00176041	0.03026124	0.03104097	0.07771883	0.009442001	0.06103013	0.001945892	0.209216	0.181281	0.0784445	0.292858	0.00973207	0.0900243	0.0368055	0.101639	0.055961	0.055961	0.055961	0.055961	0.21651	0.21651	0.21651	0.21651	-2.8831	1.35298
139	-57844.16	-57860.5	16.3456	0.0370557	0.0370557	0.0370557	0.0370557	0.0416458	0.0416458	0.0416458	0.0416458	-3.295334	0.1167807	0.00503902	0.1547019	0.00694308	0.002969952	0.02202527	0.01057817	0.07771883	0.009442001	0.06103013	0.001945892	0.247945	0.029723	0.0929658	0.34707	0.0115336	0.106689	0.0436187	0.120454	0.0618047	0.0618047	0.0618047	0.0618047	0.260574	0.260574	0.260574	0.260574	-2.783777	1.438907
140	-57842.83	-57858.08	15.25449	0.00734781	0.00734781	0.00734781	0.00734781	0.00979226	0.00979226	0.00979226	0.00979226	-4.913353	0.2871894	0.001426561	0.122309	0.004133384	0.003537702	0.02202527	0.01057817	0.07771883	0.009442001	0.03763656	0.000883529	0.0934564	0.0383002	0.119793	0.0623602	0.0148619	0.137477	0.0562059	0.477545	0.0718495	0.0718495	0.0718495	0.0718495	0.266672	0.266672	0.266672	0.266672	-2.633181	1.311447
141	-57829.8	-57844.89	15.09227	0.0114723	0.0114723	0.0114723	0.0114723	0.00189842	0.00189842	0.00189842	0.00189842	-4.46782	-1.798914	0.01662501	0.1405078	0.004133384	0.003537702	0.02202527	0.01100877	0.01304991	0.003259828	0.03763656	0.003997409	0.0939949	0.0385209	0.225507	0.0627195	0.0149475	0.138269	0.0565297	0.369511	0.0632092	0.0632092	0.0632092	0.0632092	0.234604	0.234604	0.234604	0.234604	-2.761305	1.311447
142	-57850.08	-57866.62	16.53858	0.025982	0.025982	0.025982	0.025982	0.016971	0.016971	0.016971	0.016971	-3.650351	-0.4258968	0.006535936	0.1198167	0.004133384	0.003537702	0.03937906	0.01100877	0.03924926	0.006854997	0.01578511	0.008986518	0.0335586	0.050204	0.25584	0.0817418	0.0122799	0.0111198	0.0736747	0.481581	0.0651208	0.0651208	0.0651208	0.0651208	0.2278	0.2278	0.2278	0.2278	-2.731512	1.252226
143	-57819.09	-57834.56	15.47128	0.00941574	0.00941574	0.00941574	0.00941574	0.00582608	0.00582608	0.00582608	0.00582608	-4.665373	-0.4800379	0.002170497	0.1445811	0.007411974	0.003537702	0.02039305	0.01100877	0.02295883	0.006854997	0.01765728	0.008986518	0.0336124	0.0502845	0.256251	0.081873	0.0122996	0.0111376	0.0721882	0.482354	0.0837744	0.0837744	0.0837744	0.0837744	0.292792	0.292792	0.292792	0.292792	-2.479627	1.251334
144	-57838.81	-57853.15	14.34891	0.00854932	0.00854932	0.00854932	0.00854932	0.00446781	0.00446781	0.00446781	0.00446781	-4.761904	-0.6489536	0.02037212	0.207528	0.007411974	0.00391338	0.01830376	0.0112228	0.01541301	0.01210387	0.07370161	0.008986518	0.0336124	0.0502845	0.256251	0.081873	0.0122996	0.0111376	0.0721882	0.482354	0.0837744	0.0837744	0.0837744	0.0837744	0.270366	0.270366	0.270366	0.270366	-2.479627	1.171649
145	-57869.84	-57884.22	14.38616	0.012494	0.012494	0.012494	0.012494	0.00385491	0.00385491	0.00385491	0.00385491	-4.382511	-1.175898	0.01791019	0.1605561	0.01557695	0.00391338	0.01700425	0.0112228	0.02123545	0.009558066	0.07370161	0.006281443	0.0222355	0.0332646	0.220972	0.0541613	0.295154	0.00736783	0.0477545	0.31909	0.0860044	0.0860044	0.0860044	0.0860044	0.263976	0.263976	0.263976	0.263976	-2.453357	1.12146
146	-57839.2	-57856.76	17.56262	0.0231158	0.0231158	0.0231158	0.0231158	0.0407165	0.0407165	0.0407165	0.0407165	-3.767239	0.5661171	0.01611648	0.123908	0.007275317	0.002322836	0.01700425	0.006177957	0.02123545	0.009558066	0.08441884	0.0008451517	0.0215649	0.0322614	0.214308	0.0826865	0.286253	0.00714563	0.0463143	0.309467	0.0738109	0.0738109	0.0738109	0.0738109	0.235467	0.235467	0.235467	0.235467	-2.606249	1.160066
147	-57816.09	-57831.2	15.10988	0.0163587	0.0163587	0.0163587	0.0163587	0.00788885	0.00788885	0.00788885	0.00788885	-4.112996	-0.7293094	0.001150956	0.1516777	0.007074225	0.002322836	0.02179405	0.006865805	0.02094199	0.009558066	0.08441884	0.02741013	0.0251102	0.0375651	0.249539	0.09628	0.333312	0.00832036	0.0539283	0.195944	0.0738109	0.0738109	0.0738109	0.0738109	0.235467	0.235467	0.235467	0.235467	-2.606249	1.160066
148	-57810.44	-57826.37	15.93612	0.0146273	0.0146273	0.0146273	0.0146273	0.00400743	0.00400743	0.00400743	0.00400743	-4.224866	-1.294739	0.01771205	0.1587316	0.007074225	0.002322836	0.02179405	0.008086836	0.02094199	0.009558066	0.02845908	0.003512002	0.0251102	0.0375651	0.249539	0.09628	0.333312	0.00832036	0.0539283	0.195944	0.0773474	0.0773474	0.0773474	0.0773474	0.24787	0.24787	0.24787	0.24787	-2.559449	1.164598
149	-57826.34	-57843.86	17.52217	0.019694	0.019694	0.019694	0.019694	0.00539556	0.00539556	0.00539556	0.00539556	-3.92744	-1.294739	0.009135596	0.2016915	0.007074225	0.002322836	0.02179405	0.005217268	0.009813696	0.009558066	0.02845908	0.001037074	0.0312359	0.0467293	0.310416	0.119768	0.170671	0.0103502	0.0670844	0.243745	0.0874697	0.0874697	0.0874697	0.0874697	0.280308	0.280308	0.280308	0.280308	-2.436463	1.164598
150	-57810.28	-57828.02	17.73968	0.019694	0.019694	0.019694	0.019694	0.0237183	0.0237183	0.0237183	0.0237183	-3.92744	0.185932	0.006460812	0.1478075	0.007074225	0.003362471	0.03008394	0.009321269	0.009813696	0.009558066	0.02845908	0.0009689995	0.0345468	0.0516823	0.343318	0.132463	0.0827673	0.0114472	0.0741949	0.269581	0.0845091	0.0845091	0.0845091	0.0845091	0.282089	0.282089	0.282089	0.282089	-2.470896	1.205364
151	-57825.85	-57843.58	17.73306	0.019694	0.019694	0.019694	0.019694	0.0237183	0.0237183	0.0237183	0.0237183	-3.92744	0.185932	0.002112846	0.1620763	0.007074225	0.005042505	0.03008394	0.007948991	0.07233847	0.009558066	0.04182681	5.976739e-05	0.0345468	0.0516823	0.343318	0.132463	0.0827673	0.0114472	0.0741949	0.269581	0.0845091	0.0845091	0.0845091	0.0845091	0.282089	0.282089	0.282089	0.282089	-2.470896	1.205364
152	-57892.48	-57909.98	17.50024	0.0144633	0.0144633	0.0144633	0.0144633	0.0174188	0.0174188	0.0174188	0.0174188	-4.236138	0.185932	0.002112846	0.1092705	0.002970327	0.002354013	0.03545863	0.005971839	0.07233847	0.01008237	0.06260855	0.0002589162	0.0301745	0.0451415	0.404869	0.115698	0.0722923	0.0315567	0.0648049	0.235463	0.0845091	0.0845091	0.0845091	0.0845091	0.227844	0.227844	0.227844	0.227844	-2.470896	0.9918015
153	-57978.99	-57997.56	18.57051	0.0165889	0.0165889	0.0165889	0.0165889	0.0199786	0.0199786	0.0199786	0.0199786	-4.099023	0.185932	0.0005139215	0.08065976	0.007024817	0.0003977183	0.03545863	0.0005207646	0.07233847	0.01008237	0.06260855	0.001277145	0.034099	0.0510125	0.457525	0.130746	0.0816945	0.117318	0.0732333	0.0543721	0.0721826	0.0721826	0.0721826	0.0721826	0.19461	0.19461	0.19461	0.19461	-2.628557	0.9918015
154	-57894.64	-57913.28	18.63833	0.0310173	0.0310173	0.0310173	0.0310173	0.0373554	0.0373554	0.0373554	0.0373554	-3.473209	0.185932	0.0005139215	0.1070679	0.007024817	0.0003977183	0.02242583	0.009323004	0.009331991	0.01008237	0.06260855	0.003230203	0.034099	0.0510125	0.457525	0.130746	0.0816945	0.117318	0.0732333	0.0543721	0.0778476	0.0778476	0.0778476	0.0778476	0.209884	0.209884	0.209884	0.209884	-2.553002	0.9918015
155	-57918.76	-57933.86	15.0918	0.0137606	0.0137606	0.0137606	0.0137606	0.0213586	0.0213586	0.0213586	0.0213586	-4.285942	0.4396398	0.005272556	0.08983528	0.007024817	0.005096771	0.02242583	0.009635408	0.05962573	0.01067232	0.105726	0.003230203	0.0802214	0.0740559	0.261165	0.189807	0.118598	0.0909054	0.106314	0.0789332	0.0728824	0.0728824	0.0728824	0.0728824	0.184428	0.184428	0.184428	0.184428	-2.618907	0.9284091
156	-57965.27	-57976.71	11.43988	0.00409684	0.00409684	0.00409684	0.00409684	0.0063589	0.0063589	0.0063589	0.0063589	-5.49754	0.4396398	0.005272556	0.07964994	0.003571422	0.005096771	0.03503448	0.009635408	0.05962573	0.01849444	0.1006628	0.03772768	0.0540602	0.0590637	0.175996	0.127908	0.0799214	0.06126	0.0716438	0.370147	0.0728824	0.0728824	0.0728824	0.0728824	0.182451	0.182451	0.182451	0.182451	-2.618907	0.9176354
157	-58048.36	-58063.33	14.97427	0.0175014	0.0175014	0.0175014	0.0175014	0.0124936	0.0124936	0.0124936	0.0124936	-4.045474	-0.3370613	0.007258948	0.05096196	0.003571422	0.01066472	0.02899489	0.009635408	0.004625906	0.01849444	0.1006628	0.03772768	0.0540602	0.0590637	0.175996	0.127908	0.0799214	0.06126	0.0716438	0.370147	0.0711559	0.0711559	0.0711559	0.0711559	0.211274	0.211274	0.211274	0.211274	-2.642882	1.088285
158	-58094.17	-58109.82	15.6547	0.0187624	0.0187624	0.0187624	0.0187624	0.0088239	0.0088239	0.0088239	0.0088239	-3.975903	-0.7543893	0.0168354	0.05936146	0.003571422	0.008302823	0.03390079	0.005051893	0.001573456	0.01849444	0.1006628	0.03221845	0.0404848	0.0442319	0.131801	0.0957884	0.280305	0.0458766	0.084316	0.277197	0.0537685	0.0537685	0.0537685	0.0537685	0.170002	0.170002	0.170002	0.170002	-2.923067	1.151123
159	-57994.73	-58009.77	15.03313	0.0111277	0.0111277	0.0111277	0.0111277	0.00523334	0.00523334	0.00523334	0.00523334	-4.498317	-0.7543893	0.01486808	0.08214927	0.006775793	0.008302823	0.02451419	0.005051893	0.001573456	0.01406939	0.1006628	0.03221845	0.0414714	0.0453097	0.135012	0.0981226	0.287135	0.0469946	0.0620023	0.283952	0.0628305	0.0628305	0.0628305	0.0628305	0.183779	0.183779	0.183779	0.183779	-2.767314	1.073294
160	-57910.37	-57923.66	13.29264	0.00859772	0.00859772	0.00859772	0.00859772	0.00404349	0.00404349	0.00404349	0.00404349	-4.756258	-0.7543893	0.008199818	0.07739578	0.006775793	0.008302823	0.01813029	0.006484504	0.02224874	0.01684548	0.09631932	0.03221845	0.14271	0.0362686	0.198099	0.0785431	0.22984	0.0376172	0.0496303	0.227292	0.0638615	0.0638615	0.0638615	0.0638615	0.176675	0.176675	0.176675	0.176675	-2.751038	1.017594
161	-57881.12	-57895.28	14.15193	0.0153961	0.0153961	0.0153961	0.0153961	0.00435974	0.00435974	0.00435974	0.00435974	-4.173641	-1.261702	0.001614619	0.05818183	0.009684547	0.003487379	0.02391664	0.006484504	0.04263437	0.01684548	0.02886533	0.03221845	0.14271	0.0362686	0.198099	0.0785431	0.22984	0.0376172	0.0496303	0.227292	0.0638615	0.0638615	0.0638615	0.0638615	0.176675	0.176675	0.176675	0.176675	-2.751038	1.017594
162	-57924.21	-57938.83	14.61929	0.0445166	0.0445166	0.0445166	0.0445166	0.00639192	0.00639192	0.00639192	0.00639192	-3.111894	-1.940826	0.0004831599	0.06706127	0.007837448	0.003487379	0.01924098	0.003835384	0.04263437	0.01684548	0.09333789	0.008033973	0.217405	0.0327749	0.179016	0.0709772	0.2077	0.0339936	0.0448495	0.213284	0.061427	0.061427	0.061427	0.061427	0.16994	0.16994	0.16994	0.16994	-2.789906	1.017594
163	-57999.4	-58013.46	14.05371	0.047864	0.047864	0.047864	0.047864	0.00687256	0.00687256	0.00687256	0.00687256	-3.039392	-1.940826	0.005435826	0.07122398	0.007837448	0.004694252	0.02709151	0.001450077	0.04263437	0.04250581	0.09333789	0.008033973	0.244894	0.0369191	0.0130245	0.0799518	0.233962	0.100475	0.0505204	0.240252	0.0527742	0.0527742	0.0527742	0.0527742	0.17964	0.17964	0.17964	0.17964	-2.941732	1.224934
164	-57844.24	-57857.88	13.63618	0.0219548	0.0219548	0.0219548	0.0219548	0.00363107	0.00363107	0.00363107	0.00363107	-3.818769	-1.799458	0.01097628	0.09730911	0.006275825	0.004694252	0.02709151	0.009138535	0.04263437	0.02627284	0.09333789	0.003782179	0.134068	0.0423377	0.0149361	0.0916863	0.268301	0.115222	0.0579353	0.275514	0.0632016	0.0632016	0.0632016	0.0632016	0.197279	0.197279	0.197279	0.197279	-2.761425	1.138291
165	-57858.65	-57872.89	14.23516	0.013565	0.013565	0.013565	0.013565	0.00753547	0.00753547	0.00753547	0.00753547	-4.30026	-0.5878739	0.003937454	0.08265147	0.007585248	0.003446988	0.02709151	0.009559462	0.06047341	0.02627284	0.08335262	0.006800291	0.136862	0.0432201	0.0152474	0.0935972	0.22994	0.117623	0.0591428	0.304368	0.0684732	0.0684732	0.0684732	0.0684732	0.193026	0.193026	0.193026	0.193026	-2.681313	1.036381
166	-57840.56	-57854.13	13.56998	0.00918321	0.00918321	0.00918321	0.00918321	0.00199024	0.00199024	0.00199024	0.00199024	-4.690378	-1.529123	0.00696805	0.1070288	0.008656938	0.01007447	0.02709151	0.009741351	0.02121454	0.02965149	0.08335262	0.0007909056	0.14206	0.0448616	0.0158265	0.097152	0.238673	0.0841112	0.061389	0.315927	0.0723837	0.0723837	0.0723837	0.0723837	0.204049	0.204049	0.204049	0.204049	-2.625774	1.036381
167	-57835.38	-57851.01	15.63157	0.00833743	0.00833743	0.00833743	0.00833743	0.00541327	0.00541327	0.00541327	0.00541327	-4.787	-0.4319014	0.004844712	0.1086069	0.005163015	0.001998414	0.03497267	0.003920238	0.02121454	0.01425112	0.08335262	0.002782894	0.0643984	0.061728	0.0217768	0.133678	0.328406	0.115734	0.0844692	0.18981	0.0723837	0.0723837	0.0723837	0.0723837	0.204049	0.204049	0.204049	0.204049	-2.625774	1.036381
168	-57834.51	-57851.01	16.49567	0.0182888	0.0182888	0.0182888	0.0182888	0.0118744	0.0118744	0.0118744	0.0118744	-4.001469	-0.4319014	0.006365502	0.1162516	0.005163015	0.001998414	0.03497267	0.003920238	0.03517365	0.01425112	0.0885527	0.002782894	0.0711313	0.0681817	0.0240535	0.147654	0.362741	0.127834	0.0933005	0.105104	0.0826536	0.0826536	0.0826536	0.0826536	0.240499	0.240499	0.240499	0.240499	-2.493097	1.068059
169	-57889.37	-57908.34	18.96881	0.0218419	0.0218419	0.0218419	0.0218419	0.0141814	0.0141814	0.0141814	0.0141814	-3.823925	-0.4319014	0.003909753	0.09279338	0.007843862	0.006032457	0.03497267	0.003920238	0.00662289	0.01425112	0.06953452	4.312933e-05	0.0740544	0.0298896	0.025042	0.153722	0.377647	0.133087	0.0971346	0.109423	0.0808855	0.0808855	0.0808855	0.0808855	0.254132	0.254132	0.254132	0.254132	-2.514721	1.144819
170	-57841.94	-57860.25	18.30538	0.0248518	0.0248518	0.0248518	0.0248518	0.0161356	0.0161356	0.0161356	0.0161356	-3.694826	-0.4319014	0.002926969	0.1417132	0.01244477	0.008666214	0.01834318	0.006507559	0.01820569	0.01425112	0.06953452	4.312933e-05	0.060434	0.0102821	0.0204362	0.125449	0.255439	0.108609	0.330053	0.0892974	0.0766557	0.0766557	0.0766557	0.0766557	0.215486	0.215486	0.215486	0.215486	-2.568431	1.033573
